week,vote_choice,gender,age_group,education_level,municipality,weight
2025-W09,Moderate Party (M),Women,65+,Primary,Gothenburg,0.002078
2025-W09,Moderate Party (M),Women,65+,Primary,Malmö,0.001669
2025-W09,Moderate Party (M),Women,65+,Secondary,Stockholm,0.00244
2025-W09,Moderate Party (M),Women,65+,Secondary,Gothenburg,0.001849
2025-W09,Moderate Party (M),Women,65+,Secondary,Malmö,0.001776
2025-W09,Moderate Party (M),Women,65+,Tertiary,Stockholm,0.003426
2025-W09,Moderate Party (M),Women,65+,Tertiary,Gothenburg,0.003299
2025-W09,Moderate Party (M),Women,65+,Tertiary,Malmö,0.00228
2025-W09,Sweden Democrats (SD),Men,18-29,Primary,Stockholm,0.00269
2025-W09,Sweden Democrats (SD),Men,18-29,Primary,Gothenburg,0.002293
2025-W09,Sweden Democrats (SD),Men,18-29,Primary,Malmö,0.001828
2025-W09,Sweden Democrats (SD),Men,18-29,Secondary,Stockholm,0.003038
2025-W09,Sweden Democrats (SD),Men,18-29,Secondary,Gothenburg,0.002544
2025-W09,Sweden Democrats (SD),Men,18-29,Secondary,Malmö,0.002038
2025-W09,Sweden Democrats (SD),Men,18-29,Tertiary,Stockholm,0.002786
2025-W09,Sweden Democrats (SD),Men,18-29,Tertiary,Gothenburg,0.00233
2025-W09,Sweden Democrats (SD),Men,18-29,Tertiary,Malmö,0.001847
2025-W09,Sweden Democrats (SD),Men,30-49,Primary,Stockholm,0.00266
2025-W09,Sweden Democrats (SD),Men,30-49,Primary,Gothenburg,0.002471
2025-W09,Sweden Democrats (SD),Men,30-49,Primary,Malmö,0.002081
2025-W09,Sweden Democrats (SD),Men,30-49,Secondary,Stockholm,0.002721
2025-W09,Sweden Democrats (SD),Men,30-49,Secondary,Gothenburg,0.002368
2025-W09,Sweden Democrats (SD),Men,30-49,Secondary,Malmö,0.001921
2025-W09,Sweden Democrats (SD),Men,30-49,Tertiary,Stockholm,0.002803
2025-W09,Sweden Democrats (SD),Men,30-49,Tertiary,Gothenburg,0.002515
2025-W09,Sweden Democrats (SD),Men,30-49,Tertiary,Malmö,0.001988
2025-W09,Sweden Democrats (SD),Men,50-64,Primary,Stockholm,0.002748
2025-W09,Sweden Democrats (SD),Men,50-64,Primary,Gothenburg,0.002205
2025-W09,Sweden Democrats (SD),Men,50-64,Primary,Malmö,0.001821
2025-W09,Sweden Democrats (SD),Men,50-64,Secondary,Stockholm,0.002801
2025-W09,Sweden Democrats (SD),Men,50-64,Secondary,Gothenburg,0.002232
2025-W09,Sweden Democrats (SD),Men,50-64,Secondary,Malmö,0.002083
2025-W09,Sweden Democrats (SD),Men,50-64,Tertiary,Stockholm,0.002811
2025-W09,Sweden Democrats (SD),Men,50-64,Tertiary,Gothenburg,0.002386
2025-W09,Sweden Democrats (SD),Men,50-64,Tertiary,Malmö,0.001945
2025-W09,Sweden Democrats (SD),Men,65+,Primary,Stockholm,0.003017
2025-W09,Sweden Democrats (SD),Men,65+,Primary,Gothenburg,0.002237
2025-W09,Sweden Democrats (SD),Men,65+,Primary,Malmö,0.001966
2025-W09,Sweden Democrats (SD),Men,65+,Secondary,Stockholm,0.002739
2025-W09,Sweden Democrats (SD),Men,65+,Secondary,Gothenburg,0.002624
2025-W09,Sweden Democrats (SD),Men,65+,Secondary,Malmö,0.001898
2025-W09,Sweden Democrats (SD),Men,65+,Tertiary,Stockholm,0.002891
2025-W09,Sweden Democrats (SD),Men,65+,Tertiary,Gothenburg,0.002321
2025-W09,Sweden Democrats (SD),Men,65+,Tertiary,Malmö,0.001935
2025-W09,Sweden Democrats (SD),Women,18-29,Primary,Stockholm,0.001184
2025-W09,Sweden Democrats (SD),Women,18-29,Primary,Gothenburg,0.000996
2025-W09,Sweden Democrats (SD),Women,18-29,Primary,Malmö,0.000762
2025-W09,Sweden Democrats (SD),Women,18-29,Secondary,Stockholm,0.001316
2025-W09,Sweden Democrats (SD),Women,18-29,Secondary,Gothenburg,0.001079
2025-W09,Sweden Democrats (SD),Women,18-29,Secondary,Malmö,0.000766
2025-W09,Sweden Democrats (SD),Women,18-29,Tertiary,Stockholm,0.001214
2025-W09,Sweden Democrats (SD),Women,18-29,Tertiary,Gothenburg,0.001053
2025-W09,Sweden Democrats (SD),Women,18-29,Tertiary,Malmö,0.000914
2025-W09,Sweden Democrats (SD),Women,30-49,Primary,Stockholm,0.001275
2025-W09,Sweden Democrats (SD),Women,30-49,Primary,Gothenburg,0.001055
2025-W09,Sweden Democrats (SD),Women,30-49,Primary,Malmö,0.000892
2025-W09,Sweden Democrats (SD),Women,30-49,Secondary,Stockholm,0.001333
2025-W09,Sweden Democrats (SD),Women,30-49,Secondary,Gothenburg,0.001027
2025-W09,Sweden Democrats (SD),Women,30-49,Secondary,Malmö,0.000841
2025-W09,Sweden Democrats (SD),Women,30-49,Tertiary,Stockholm,0.001345
2025-W09,Sweden Democrats (SD),Women,30-49,Tertiary,Gothenburg,0.001039
2025-W09,Sweden Democrats (SD),Women,30-49,Tertiary,Malmö,0.000899
2025-W09,Sweden Democrats (SD),Women,50-64,Primary,Stockholm,0.001247
2025-W09,Sweden Democrats (SD),Women,50-64,Primary,Gothenburg,0.000956
2025-W09,Sweden Democrats (SD),Women,50-64,Primary,Malmö,0.000902
2025-W09,Sweden Democrats (SD),Women,50-64,Secondary,Stockholm,0.001306
2025-W09,Sweden Democrats (SD),Women,50-64,Secondary,Gothenburg,0.001044
2025-W09,Sweden Democrats (SD),Women,50-64,Secondary,Malmö,0.000902
2025-W09,Sweden Democrats (SD),Women,50-64,Tertiary,Stockholm,0.001328
2025-W09,Sweden Democrats (SD),Women,50-64,Tertiary,Gothenburg,0.001081
2025-W09,Sweden Democrats (SD),Women,50-64,Tertiary,Malmö,0.000855
2025-W09,Sweden Democrats (SD),Women,65+,Primary,Stockholm,0.001158
2025-W09,Sweden Democrats (SD),Women,65+,Primary,Gothenburg,0.001098
2025-W09,Sweden Democrats (SD),Women,65+,Primary,Malmö,0.000781
2025-W09,Sweden Democrats (SD),Women,65+,Secondary,Stockholm,0.001374
2025-W09,Sweden Democrats (SD),Women,65+,Secondary,Gothenburg,0.001143
2025-W09,Sweden Democrats (SD),Women,65+,Secondary,Malmö,0.000887
2025-W09,Sweden Democrats (SD),Women,65+,Tertiary,Stockholm,0.001159
2025-W09,Sweden Democrats (SD),Women,65+,Tertiary,Gothenburg,0.001028
2025-W09,Sweden Democrats (SD),Women,65+,Tertiary,Malmö,0.000917
2025-W09,Left Party (V),Men,18-29,Primary,Stockholm,0.001753
2025-W09,Left Party (V),Men,18-29,Primary,Gothenburg,0.001627
2025-W09,Left Party (V),Men,18-29,Primary,Malmö,0.001214
2025-W09,Left Party (V),Men,18-29,Secondary,Stockholm,0.001895
2025-W09,Left Party (V),Men,18-29,Secondary,Gothenburg,0.001408
2025-W09,Left Party (V),Men,18-29,Secondary,Malmö,0.001281
2025-W09,Left Party (V),Men,18-29,Tertiary,Stockholm,0.001923
2025-W09,Left Party (V),Men,18-29,Tertiary,Gothenburg,0.001352
2025-W09,Left Party (V),Men,18-29,Tertiary,Malmö,0.001158
2025-W09,Left Party (V),Men,30-49,Primary,Stockholm,0.00174
2025-W09,Left Party (V),Men,30-49,Primary,Gothenburg,0.001429
2025-W09,Left Party (V),Men,30-49,Primary,Malmö,0.001131
2025-W09,Left Party (V),Men,30-49,Secondary,Stockholm,0.001761
2025-W09,Left Party (V),Men,30-49,Secondary,Gothenburg,0.001591
2025-W09,Left Party (V),Men,30-49,Secondary,Malmö,0.001252
2025-W09,Left Party (V),Men,30-49,Tertiary,Stockholm,0.00182
2025-W09,Left Party (V),Men,30-49,Tertiary,Gothenburg,0.001487
2025-W09,Left Party (V),Men,30-49,Tertiary,Malmö,0.001165
2025-W09,Left Party (V),Men,50-64,Primary,Stockholm,0.001746
2025-W09,Left Party (V),Men,50-64,Primary,Gothenburg,0.001376
2025-W09,Left Party (V),Men,50-64,Primary,Malmö,0.001205
2025-W09,Left Party (V),Men,50-64,Secondary,Stockholm,0.001868
2025-W09,Left Party (V),Men,50-64,Secondary,Gothenburg,0.00161
2025-W09,Left Party (V),Men,50-64,Secondary,Malmö,0.001285
2025-W09,Left Party (V),Men,50-64,Tertiary,Stockholm,0.001798
2025-W09,Left Party (V),Men,50-64,Tertiary,Gothenburg,0.001362
2025-W09,Left Party (V),Men,50-64,Tertiary,Malmö,0.001133
2025-W09,Left Party (V),Men,65+,Primary,Stockholm,0.001789
2025-W09,Left Party (V),Men,65+,Primary,Gothenburg,0.001434
2025-W09,Left Party (V),Men,65+,Primary,Malmö,0.001163
2025-W09,Left Party (V),Men,65+,Secondary,Stockholm,0.001734
2025-W09,Left Party (V),Men,65+,Secondary,Gothenburg,0.001476
2025-W09,Left Party (V),Men,65+,Secondary,Malmö,0.00121
2025-W09,Left Party (V),Men,65+,Tertiary,Stockholm,0.001612
2025-W09,Left Party (V),Men,65+,Tertiary,Gothenburg,0.001414
2025-W09,Left Party (V),Men,65+,Tertiary,Malmö,0.0011
2025-W09,Left Party (V),Women,18-29,Primary,Stockholm,0.002359
2025-W09,Left Party (V),Women,18-29,Primary,Gothenburg,0.001999
2025-W09,Left Party (V),Women,18-29,Primary,Malmö,0.001397
2025-W09,Left Party (V),Women,18-29,Secondary,Stockholm,0.002489
2025-W09,Left Party (V),Women,18-29,Secondary,Gothenburg,0.001859
2025-W09,Left Party (V),Women,18-29,Secondary,Malmö,0.001458
2025-W09,Left Party (V),Women,18-29,Tertiary,Stockholm,0.002422
2025-W09,Left Party (V),Women,18-29,Tertiary,Gothenburg,0.002086
2025-W09,Left Party (V),Women,18-29,Tertiary,Malmö,0.001661
2025-W09,Left Party (V),Women,30-49,Primary,Stockholm,0.002087
2025-W09,Left Party (V),Women,30-49,Primary,Gothenburg,0.002046
2025-W09,Left Party (V),Women,30-49,Primary,Malmö,0.001479
2025-W09,Left Party (V),Women,30-49,Secondary,Stockholm,0.002207
2025-W09,Left Party (V),Women,30-49,Secondary,Gothenburg,0.001921
2025-W09,Left Party (V),Women,30-49,Secondary,Malmö,0.0016
2025-W09,Left Party (V),Women,30-49,Tertiary,Stockholm,0.002123
2025-W09,Left Party (V),Women,30-49,Tertiary,Gothenburg,0.002066
2025-W09,Left Party (V),Women,30-49,Tertiary,Malmö,0.001427
2025-W09,Left Party (V),Women,50-64,Primary,Stockholm,0.002528
2025-W09,Left Party (V),Women,50-64,Primary,Gothenburg,0.001902
2025-W09,Left Party (V),Women,50-64,Primary,Malmö,0.00164
2025-W09,Left Party (V),Women,50-64,Secondary,Stockholm,0.002202
2025-W09,Left Party (V),Women,50-64,Secondary,Gothenburg,0.001892
2025-W09,Left Party (V),Women,50-64,Secondary,Malmö,0.001584
2025-W09,Left Party (V),Women,50-64,Tertiary,Stockholm,0.002165
2025-W09,Left Party (V),Women,50-64,Tertiary,Gothenburg,0.001813
2025-W09,Left Party (V),Women,50-64,Tertiary,Malmö,0.001639
2025-W09,Left Party (V),Women,65+,Primary,Stockholm,0.00242
2025-W09,Left Party (V),Women,65+,Primary,Gothenburg,0.002024
2025-W09,Left Party (V),Women,65+,Primary,Malmö,0.001652
2025-W09,Left Party (V),Women,65+,Secondary,Stockholm,0.002457
2025-W09,Left Party (V),Women,65+,Secondary,Gothenburg,0.00193
2025-W09,Left Party (V),Women,65+,Secondary,Malmö,0.001434
2025-W09,Left Party (V),Women,65+,Tertiary,Stockholm,0.002222
2025-W09,Left Party (V),Women,65+,Tertiary,Gothenburg,0.001927
2025-W09,Left Party (V),Women,65+,Tertiary,Malmö,0.001427
2025-W09,Centre Party (C),Men,18-29,Primary,Stockholm,0.001541
2025-W09,Centre Party (C),Men,18-29,Primary,Gothenburg,0.001291
2025-W09,Centre Party (C),Men,18-29,Primary,Malmö,0.00087
2025-W09,Centre Party (C),Men,18-29,Secondary,Stockholm,0.001352
2025-W09,Centre Party (C),Men,18-29,Secondary,Gothenburg,0.00128
2025-W09,Centre Party (C),Men,18-29,Secondary,Malmö,0.001025
2025-W09,Centre Party (C),Men,18-29,Tertiary,Stockholm,0.001368
2025-W09,Centre Party (C),Men,18-29,Tertiary,Gothenburg,0.00119
2025-W09,Centre Party (C),Men,18-29,Tertiary,Malmö,0.00104
2025-W09,Centre Party (C),Men,30-49,Primary,Stockholm,0.001499
2025-W09,Centre Party (C),Men,30-49,Primary,Gothenburg,0.001146
2025-W09,Centre Party (C),Men,30-49,Primary,Malmö,0.001022
2025-W09,Centre Party (C),Men,30-49,Secondary,Stockholm,0.001441
2025-W09,Centre Party (C),Men,30-49,Secondary,Gothenburg,0.001232
2025-W09,Centre Party (C),Men,30-49,Secondary,Malmö,0.000888
2025-W09,Centre Party (C),Men,30-49,Tertiary,Stockholm,0.001305
2025-W09,Centre Party (C),Men,30-49,Tertiary,Gothenburg,0.001169
2025-W09,Centre Party (C),Men,30-49,Tertiary,Malmö,0.000978
2025-W09,Centre Party (C),Men,50-64,Primary,Stockholm,0.001347
2025-W09,Centre Party (C),Men,50-64,Primary,Gothenburg,0.001289
2025-W09,Centre Party (C),Men,50-64,Primary,Malmö,0.000977
2025-W09,Centre Party (C),Men,50-64,Secondary,Stockholm,0.001397
2025-W09,Centre Party (C),Men,50-64,Secondary,Gothenburg,0.001119
2025-W09,Centre Party (C),Men,50-64,Secondary,Malmö,0.001036
2025-W09,Centre Party (C),Men,50-64,Tertiary,Stockholm,0.001512
2025-W09,Centre Party (C),Men,50-64,Tertiary,Gothenburg,0.001245
2025-W09,Centre Party (C),Men,50-64,Tertiary,Malmö,0.000919
2025-W09,Centre Party (C),Men,65+,Primary,Stockholm,0.001407
2025-W09,Centre Party (C),Men,65+,Primary,Gothenburg,0.001119
2025-W09,Centre Party (C),Men,65+,Primary,Malmö,0.000974
2025-W09,Centre Party (C),Men,65+,Secondary,Stockholm,0.001574
2025-W09,Centre Party (C),Men,65+,Secondary,Gothenburg,0.001286
2025-W09,Centre Party (C),Men,65+,Secondary,Malmö,0.000988
2025-W09,Centre Party (C),Men,65+,Tertiary,Stockholm,0.001491
2025-W09,Centre Party (C),Men,65+,Tertiary,Gothenburg,0.001145
2025-W09,Centre Party (C),Men,65+,Tertiary,Malmö,0.000943
2025-W09,Centre Party (C),Women,18-29,Primary,Stockholm,0.001302
2025-W09,Centre Party (C),Women,18-29,Primary,Gothenburg,0.001267
2025-W09,Centre Party (C),Women,18-29,Primary,Malmö,0.001011
2025-W09,Centre Party (C),Women,18-29,Secondary,Stockholm,0.001299
2025-W09,Centre Party (C),Women,18-29,Secondary,Gothenburg,0.001299
2025-W09,Centre Party (C),Women,18-29,Secondary,Malmö,0.000988
2025-W09,Centre Party (C),Women,18-29,Tertiary,Stockholm,0.001469
2025-W09,Centre Party (C),Women,18-29,Tertiary,Gothenburg,0.001082
2025-W09,Centre Party (C),Women,18-29,Tertiary,Malmö,0.000912
2025-W09,Centre Party (C),Women,30-49,Primary,Stockholm,0.001528
2025-W09,Centre Party (C),Women,30-49,Primary,Gothenburg,0.001153
2025-W09,Centre Party (C),Women,30-49,Primary,Malmö,0.00105
2025-W09,Centre Party (C),Women,30-49,Secondary,Stockholm,0.001481
2025-W09,Centre Party (C),Women,30-49,Secondary,Gothenburg,0.001182
2025-W09,Centre Party (C),Women,30-49,Secondary,Malmö,0.000936
2025-W09,Centre Party (C),Women,30-49,Tertiary,Stockholm,0.001396
2025-W09,Centre Party (C),Women,30-49,Tertiary,Gothenburg,0.00114
2025-W09,Centre Party (C),Women,30-49,Tertiary,Malmö,0.000954
2025-W09,Centre Party (C),Women,50-64,Primary,Stockholm,0.001491
2025-W09,Centre Party (C),Women,50-64,Primary,Gothenburg,0.001278
2025-W09,Centre Party (C),Women,50-64,Primary,Malmö,0.00094
2025-W09,Centre Party (C),Women,50-64,Secondary,Stockholm,0.001325
2025-W09,Centre Party (C),Women,50-64,Secondary,Gothenburg,0.001203
2025-W09,Centre Party (C),Women,50-64,Secondary,Malmö,0.000991
2025-W09,Centre Party (C),Women,50-64,Tertiary,Stockholm,0.001539
2025-W09,Centre Party (C),Women,50-64,Tertiary,Gothenburg,0.00117
2025-W09,Centre Party (C),Women,50-64,Tertiary,Malmö,0.000988
2025-W09,Centre Party (C),Women,65+,Primary,Stockholm,0.001471
2025-W09,Centre Party (C),Women,65+,Primary,Gothenburg,0.001152
2025-W09,Centre Party (C),Women,65+,Primary,Malmö,0.000885
2025-W09,Centre Party (C),Women,65+,Secondary,Stockholm,0.001314
2025-W09,Centre Party (C),Women,65+,Secondary,Gothenburg,0.001317
2025-W09,Centre Party (C),Women,65+,Secondary,Malmö,0.000987
2025-W09,Centre Party (C),Women,65+,Tertiary,Stockholm,0.001544
2025-W09,Centre Party (C),Women,65+,Tertiary,Gothenburg,0.001143
2025-W09,Centre Party (C),Women,65+,Tertiary,Malmö,0.001001
2025-W10,Social Democrats (S),Men,18-29,Primary,Stockholm,0.005502
2025-W10,Social Democrats (S),Men,18-29,Primary,Gothenburg,0.00408
2025-W10,Social Democrats (S),Men,18-29,Primary,Malmö,0.003163
2025-W10,Social Democrats (S),Men,18-29,Secondary,Stockholm,0.004132
2025-W10,Social Democrats (S),Men,18-29,Secondary,Gothenburg,0.003531
2025-W10,Social Democrats (S),Men,18-29,Secondary,Malmö,0.002776
2025-W10,Social Democrats (S),Men,18-29,Tertiary,Stockholm,0.004161
2025-W10,Social Democrats (S),Men,18-29,Tertiary,Gothenburg,0.003335
2025-W10,Social Democrats (S),Men,18-29,Tertiary,Malmö,0.0027
2025-W10,Social Democrats (S),Men,30-49,Primary,Stockholm,0.005286
2025-W10,Social Democrats (S),Men,30-49,Primary,Gothenburg,0.004439
2025-W10,Social Democrats (S),Men,30-49,Primary,Malmö,0.003506
2025-W10,Social Democrats (S),Men,30-49,Secondary,Stockholm,0.004314
2025-W10,Social Democrats (S),Men,30-49,Secondary,Gothenburg,0.003113
2025-W10,Social Democrats (S),Men,30-49,Secondary,Malmö,0.002573
2025-W10,Social Democrats (S),Men,30-49,Tertiary,Stockholm,0.003836
2025-W10,Social Democrats (S),Men,30-49,Tertiary,Gothenburg,0.002966
2025-W10,Social Democrats (S),Men,30-49,Tertiary,Malmö,0.002725
2025-W10,Social Democrats (S),Men,50-64,Primary,Stockholm,0.005175
2025-W10,Social Democrats (S),Men,50-64,Primary,Gothenburg,0.003987
2025-W10,Social Democrats (S),Men,50-64,Primary,Malmö,0.003555
2025-W10,Social Democrats (S),Men,50-64,Secondary,Stockholm,0.003706
2025-W10,Social Democrats (S),Men,50-64,Secondary,Gothenburg,0.003293
2025-W10,Social Democrats (S),Men,50-64,Secondary,Malmö,0.002765
2025-W10,Social Democrats (S),Men,50-64,Tertiary,Stockholm,0.004243
2025-W10,Social Democrats (S),Men,50-64,Tertiary,Gothenburg,0.003382
2025-W10,Social Democrats (S),Men,50-64,Tertiary,Malmö,0.00262
2025-W10,Social Democrats (S),Men,65+,Primary,Stockholm,0.005454
2025-W10,Social Democrats (S),Men,65+,Primary,Gothenburg,0.004541
2025-W10,Social Democrats (S),Men,65+,Primary,Malmö,0.003657
2025-W10,Social Democrats (S),Men,65+,Secondary,Stockholm,0.003674
2025-W10,Social Democrats (S),Men,65+,Secondary,Gothenburg,0.003007
2025-W10,Social Democrats (S),Men,65+,Secondary,Malmö,0.002421
2025-W10,Social Democrats (S),Men,65+,Tertiary,Stockholm,0.003735
2025-W10,Social Democrats (S),Men,65+,Tertiary,Gothenburg,0.003472
2025-W10,Social Democrats (S),Men,65+,Tertiary,Malmö,0.002754
2025-W10,Social Democrats (S),Women,18-29,Primary,Stockholm,0.004778
2025-W10,Social Democrats (S),Women,18-29,Primary,Gothenburg,0.004404
2025-W10,Social Democrats (S),Women,18-29,Primary,Malmö,0.003289
2025-W10,Social Democrats (S),Women,18-29,Secondary,Stockholm,0.003602
2025-W10,Social Democrats (S),Women,18-29,Secondary,Gothenburg,0.003175
2025-W10,Social Democrats (S),Women,18-29,Secondary,Malmö,0.002744
2025-W10,Social Democrats (S),Women,18-29,Tertiary,Stockholm,0.003773
2025-W10,Social Democrats (S),Women,18-29,Tertiary,Gothenburg,0.003458
2025-W10,Social Democrats (S),Women,18-29,Tertiary,Malmö,0.002528
2025-W10,Social Democrats (S),Women,30-49,Primary,Stockholm,0.004857
2025-W10,Social Democrats (S),Women,30-49,Primary,Gothenburg,0.004076
2025-W10,Social Democrats (S),Women,30-49,Primary,Malmö,0.00364
2025-W10,Social Democrats (S),Women,30-49,Secondary,Stockholm,0.003901
2025-W10,Social Democrats (S),Women,30-49,Secondary,Gothenburg,0.00351
2025-W10,Social Democrats (S),Women,30-49,Secondary,Malmö,0.00266
2025-W10,Social Democrats (S),Women,30-49,Tertiary,Stockholm,0.004273
2025-W10,Social Democrats (S),Women,30-49,Tertiary,Gothenburg,0.00299
2025-W10,Social Democrats (S),Women,30-49,Tertiary,Malmö,0.00282
2025-W10,Social Democrats (S),Women,50-64,Primary,Stockholm,0.005102
2025-W10,Social Democrats (S),Women,50-64,Primary,Gothenburg,0.004563
2025-W10,Social Democrats (S),Women,50-64,Primary,Malmö,0.00332
2025-W10,Social Democrats (S),Women,50-64,Secondary,Stockholm,0.003766
2025-W10,Social Democrats (S),Women,50-64,Secondary,Gothenburg,0.002978
2025-W10,Social Democrats (S),Women,50-64,Secondary,Malmö,0.002801
2025-W10,Social Democrats (S),Women,50-64,Tertiary,Stockholm,0.003639
2025-W10,Social Democrats (S),Women,50-64,Tertiary,Gothenburg,0.003074
2025-W10,Social Democrats (S),Women,50-64,Tertiary,Malmö,0.002568
2025-W10,Social Democrats (S),Women,65+,Primary,Stockholm,0.005172
2025-W10,Social Democrats (S),Women,65+,Primary,Gothenburg,0.004597
2025-W10,Social Democrats (S),Women,65+,Primary,Malmö,0.003372
2025-W10,Social Democrats (S),Women,65+,Secondary,Stockholm,0.00378
2025-W10,Social Democrats (S),Women,65+,Secondary,Gothenburg,0.003411
2025-W10,Social Democrats (S),Women,65+,Secondary,Malmö,0.002762
2025-W10,Social Democrats (S),Women,65+,Tertiary,Stockholm,0.003914
2025-W10,Social Democrats (S),Women,65+,Tertiary,Gothenburg,0.003356
2025-W10,Social Democrats (S),Women,65+,Tertiary,Malmö,0.002447
2025-W10,Moderate Party (M),Men,18-29,Primary,Stockholm,0.002489
2025-W10,Moderate Party (M),Men,18-29,Primary,Gothenburg,0.00182
2025-W10,Moderate Party (M),Men,18-29,Primary,Malmö,0.001543
2025-W10,Moderate Party (M),Men,18-29,Secondary,Stockholm,0.002551
2025-W10,Moderate Party (M),Men,18-29,Secondary,Gothenburg,0.001886
2025-W10,Moderate Party (M),Men,18-29,Secondary,Malmö,0.001701
2025-W10,Moderate Party (M),Men,18-29,Tertiary,Stockholm,0.003628
2025-W10,Moderate Party (M),Men,18-29,Tertiary,Gothenburg,0.00319
2025-W10,Moderate Party (M),Men,18-29,Tertiary,Malmö,0.002224
2025-W10,Moderate Party (M),Men,30-49,Primary,Stockholm,0.002479
2025-W10,Moderate Party (M),Men,30-49,Primary,Gothenburg,0.002074
2025-W10,Moderate Party (M),Men,30-49,Primary,Malmö,0.001585
2025-W10,Moderate Party (M),Men,30-49,Secondary,Stockholm,0.00265
2025-W10,Moderate Party (M),Men,30-49,Secondary,Gothenburg,0.001973
2025-W10,Moderate Party (M),Men,30-49,Secondary,Malmö,0.001467
2025-W10,Moderate Party (M),Men,30-49,Tertiary,Stockholm,0.003417
2025-W10,Moderate Party (M),Men,30-49,Tertiary,Gothenburg,0.002953
2025-W10,Moderate Party (M),Men,30-49,Tertiary,Malmö,0.002188
2025-W10,Moderate Party (M),Men,50-64,Primary,Stockholm,0.002338
2025-W10,Moderate Party (M),Men,50-64,Primary,Gothenburg,0.002155
2025-W10,Moderate Party (M),Men,50-64,Primary,Malmö,0.001516
2025-W10,Moderate Party (M),Men,50-64,Secondary,Stockholm,0.00251
