respondent_id,age_group,constituency_code,turnout_2022,gender,education_level,area_type,swedish_or_foreign_background,marital_status,home_class_identity,language_spoken_at_home,household_income,past_vote,vote_in_2018,interest_in_politics,social_media_news_frequency,understands_political_issues,trust_parliament,government_job_past_4_years,government_covid_handling,satisfied_with_democracy,trust_in_election_administration,party_attachment,party_attachment_strength,eu_attitude,nato_attitude,women_in_parliament_pct_opinion,fairness_of_society,political_system_healthcare,current_economic_situation,economic_situation_change,employment_sector,employment_type,hours_per_week,democracy_preferable,courts_stop_government,strong_leader_bends_rules,women_representation_gone_too_far,business_leaders_better,independent_experts_better,citizens_referendums_better,policy_lower_taxes,policy_reduce_income_differences,policy_private_healthcare,policy_harsher_prison_sentences,policy_fewer_refugees,policy_no_profit_welfare,policy_reduce_defense,policy_nato_membership,policy_euro,policy_raise_fuel_taxes,policy_abolish_rut,policy_abolish_nuclear,policy_school_grades_conduct,policy_redistribute_municipalities,policy_visitation_zones,policy_remove_sick_day,trust_government,trust_judiciary,trust_scientists,trust_political_parties,trust_traditional_media,trust_social_media,trust_election_authority,democracy_scale_sweden,vote_makes_difference,self_leftright_placement,election_fairness,like_centre_party,like_moderate_party,like_left_party,like_liberals,like_social_democrats,like_green_party,like_christian_democrats,like_sweden_democrats,leftright_liberals,leftright_social_democrats,leftright_moderate_party,leftright_left_party,leftright_centre_party,leftright_green_party,leftright_christian_democrats,leftright_sweden_democrats,aim_environmental_society,aim_multicultural_society,aim_hbtq_rights,aim_gender_power_reallocation,aim_civic_organizations,days_news_svt,days_news_tv4,days_news_radio,days_newspapers,days_online_news,days_social_media,better_economic_crisis_leader,better_health_crisis_leader,municipality_code,municipality_name
2802,23-30,27.0,Voted,Women,Upper secondary school,Small town,Swedish background,Cohabitant,Working-class home,Swedish,500 001 – 600 000,Moderate Party (M),Other party,Not very interested,Flera gånger om dagen,Somewhat agree,Trust somewhat,Dåligt,Dåligt,Fairly satisfied,Ganska stort förtroende,No,Inte särskilt nära,Fairly positive,Neither positive nor negative,Andelen kvinnor i riksdagen är bra som den är,Not very fairly,Quite well,Very bad,Deteriorated a lot,Privat,Tillsvidare-/fast anställning,Full time,Strongly agree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Somewhat agree,Very good proposal,Fairly bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Fairly good proposal,Neither good nor bad proposal,Neither good nor bad proposal,Fairly bad proposal,Very bad proposal,Very bad proposal,Fairly bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Very good proposal,Trust somewhat,Trust somewhat,Trust somewhat,Trust somewhat,Trust somewhat,Trust somewhat,Trust somewhat,7.0,3.0,7.0,3.0,0.0,4.0,,0.0,-3.0,,-2.0,1.0,6.0,,,,5.0,5.0,8.0,8.0,,2.0,,,,,,,,,,,,2380,Östersund
2427,41-50,27.0,Voted,Women,Upper secondary school,,Foreign background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380,Östersund
6258,23-30,27.0,Voted,Men,Upper secondary school,Stad: centralt,Swedish background,I ett förhållande,Working-class home,Swedish,400 001 – 500 000,Left Party (V),,Somewhat interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Neither agree nor disagree,Inte särskilt stort förtroende,Dåligt,Dåligt,Fairly satisfied,Ganska stort förtroende,Yes,Ganska nära,Fairly positive,Fairly positive,Andelen kvinnor i riksdagen är bra som den är,Not very fairly,Quite well,Neither good nor bad,Somewhat deteriorated,Privat,Tillsvidare-/fast anställning,Full time,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Fairly bad proposal,Fairly good proposal,Fairly bad proposal,Fairly good proposal,Neither good nor bad proposal,Neither good nor bad proposal,Fairly bad proposal,Fairly good proposal,Neither good nor bad proposal,Fairly good proposal,Neither good nor bad proposal,Fairly bad proposal,Fairly bad proposal,Fairly good proposal,Neither good nor bad proposal,Fairly bad proposal,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Trust somewhat,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Trust somewhat,8.0,3.0,1.0,4.0,-1.0,0.0,2.0,-1.0,-2.0,-1.0,-3.0,-1.0,3.0,7.0,5.0,1.0,4.0,4.0,8.0,6.0,6.0,6.0,8.0,6.0,8.0,,,,,,,,,2380,Östersund
3075,71-104,27.0,Voted,Women,"Primary school, shorter than 9 years",,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380,Östersund
3518,51-60,27.0,Did not vote,Women,"Primary school, 9/10 years",,Swedish background,,,,,Did not vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380,Östersund
5787,31-40,27.0,Voted,Men,Upper secondary school,,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380,Östersund
4075,23-30,27.0,Voted,Men,"Tertiary education, shorter than 2 years",,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380,Östersund
5488,31-40,28.0,Voted,Women,Upper secondary school,,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2401,Nordmaling
2956,61-70,28.0,Voted,Men,Upper secondary school,Ren landsbygd,Swedish background,Gift/i registrerat partnerskap,Farmer home,Swedish,800 001 – 900 000,Centre Party (C),Centre Party (C),Somewhat interested,Flera gånger om dagen,Somewhat agree,Trust somewhat,Very good job,Bra,Very satisfied,Ganska stort förtroende,Yes,Ganska nära,Neither positive nor negative,Fairly positive,Andelen kvinnor i riksdagen är bra som den är,Quite fairly,Quite well,Fairly good,Neither improved nor deteriorated,Kommunal,Tillsvidare-/fast anställning,Full time,Strongly agree,Somewhat disagree,Somewhat agree,Strongly disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Fairly bad proposal,Fairly good proposal,Neither good nor bad proposal,Fairly good proposal,Neither good nor bad proposal,Very good proposal,Fairly bad proposal,Very good proposal,Very bad proposal,Very bad proposal,Very bad proposal,Fairly good proposal,Fairly good proposal,Fairly good proposal,Fairly good proposal,Very bad proposal,Trust somewhat,Trust a lot,Trust somewhat,Trust somewhat,Inte särskilt stort förtroende,Inget förtroende alls,Trust somewhat,9.0,,7.0,,,1.0,0.0,-1.0,2.0,,,,,,,,5.0,2.0,,6.0,4.0,7.0,7.0,7.0,8.0,,,,,,,,,2403,Bjurholm
6028,71-104,28.0,Voted,Women,"Tertiary education, 2 years or longer",Small town,Swedish background,Gift/i registrerat partnerskap,Annat,Swedish,400 001 – 500 000,Moderate Party (M),Moderate Party (M),Somewhat interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Somewhat agree,Trust somewhat,Dåligt,Dåligt,Fairly satisfied,Mycket stort förtroende,Yes,Ganska nära,Fairly positive,Very positive,Andelen kvinnor i riksdagen är bra som den är,Quite fairly,Inte alls bra,Fairly good,Somewhat deteriorated,Kommunal,Tillsvidare-/fast anställning,Full time,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly disagree,Very good proposal,Fairly good proposal,Very good proposal,Very good proposal,Fairly good proposal,Fairly bad proposal,Very bad proposal,Very good proposal,Fairly good proposal,Very bad proposal,Fairly bad proposal,Fairly bad proposal,Fairly good proposal,Neither good nor bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Inte särskilt stort förtroende,Trust somewhat,Trust somewhat,Inte särskilt stort förtroende,Trust somewhat,Inte särskilt stort förtroende,Trust a lot,8.0,4.0,,,-2.0,,-4.0,1.0,-4.0,,3.0,0.0,6.0,1.0,9.0,,4.0,,8.0,,6.0,2.0,,,7.0,,,,,,,,,2404,Vindeln
6953,71-104,28.0,Voted,Women,"Primary school, shorter than 9 years",Ren landsbygd,Swedish background,Widow/widower,Farmer home,Swedish,100 001 – 200 000,Moderate Party (M),Moderate Party (M),Not very interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Neither agree nor disagree,Trust somewhat,Dåligt,Bra,Fairly satisfied,Ganska stort förtroende,Yes,,Neither positive nor negative,Fairly positive,Andelen kvinnor i riksdagen är bra som den är,Not very fairly,Quite well,Fairly good,Neither improved nor deteriorated,Privat,Jag är egen företagare,Full time,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly disagree,Fairly good proposal,Fairly good proposal,Neither good nor bad proposal,Very good proposal,Fairly good proposal,Fairly good proposal,Neither good nor bad proposal,Very good proposal,Very bad proposal,Very bad proposal,Very bad proposal,Fairly bad proposal,Fairly good proposal,Fairly bad proposal,Very good proposal,Fairly good proposal,Trust somewhat,Trust somewhat,Trust somewhat,Trust somewhat,Trust somewhat,Inte särskilt stort förtroende,Trust somewhat,,,8.0,,-3.0,,,1.0,,,4.0,,5.0,2.0,9.0,,3.0,3.0,9.0,,,2.0,,,,,,,,,,,,2404,Vindeln
4856,31-40,28.0,Voted,Men,"Primary school, 9/10 years",,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2409,Robertsfors
2632,71-104,28.0,Did not vote,Women,Upper secondary school,,Swedish background,,,,,Did not vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2409,Robertsfors
3536,71-104,28.0,Voted,Men,"Primary school, shorter than 9 years",,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2409,Robertsfors
6857,51-60,28.0,Voted,Men,Upper secondary school,,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2409,Robertsfors
1683,31-40,28.0,Voted,Women,"Tertiary education, 2 years or longer",,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417,Norsjö
3177,23-30,28.0,Voted,Women,Upper secondary school,,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417,Norsjö
5342,61-70,28.0,Voted,Men,"Primary school, 9/10 years",Ren landsbygd,Swedish background,Gift/i registrerat partnerskap,Working-class home,Swedish,300 001 – 400 000,Social Democrats (S),Social Democrats (S),Somewhat interested,Flera gånger om dagen,Somewhat agree,Trust a lot,Very good job,Very good job,Very satisfied,Mycket stort förtroende,Yes,,Fairly positive,Very positive,Andelen kvinnor i riksdagen är bra som den är,Quite fairly,Very well,Fairly good,Neither improved nor deteriorated,Privat,Jag är egen företagare,Full time,Strongly agree,Somewhat agree,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat agree,Somewhat agree,Fairly bad proposal,Fairly good proposal,Fairly bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Very good proposal,Neither good nor bad proposal,Very good proposal,Neither good nor bad proposal,Neither good nor bad proposal,Very bad proposal,Neither good nor bad proposal,Fairly good proposal,Fairly good proposal,Neither good nor bad proposal,Neither good nor bad proposal,Trust a lot,Trust a lot,Trust a lot,Trust somewhat,Trust somewhat,Inte särskilt stort förtroende,Trust a lot,,,3.0,,2.0,-1.0,2.0,2.0,,3.0,-2.0,-2.0,6.0,2.0,,1.0,6.0,3.0,,,7.0,7.0,7.0,9.0,8.0,,,,,,,,,2417,Norsjö
1368,71-104,28.0,Voted,Men,"Primary school, shorter than 9 years",Small town,Swedish background,Gift/i registrerat partnerskap,Working-class home,Swedish,400 001 – 500 000,Social Democrats (S),Social Democrats (S),Somewhat interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Somewhat agree,Trust somewhat,Bra,Very good job,Not very satisfied,Mycket stort förtroende,Yes,Ganska nära,Neither positive nor negative,Fairly positive,Andelen kvinnor i riksdagen är bra som den är,Quite fairly,Quite well,Neither good nor bad,Somewhat improved,Kommunal,Tillsvidare-/fast anställning,Full time,Strongly agree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat disagree,Strongly disagree,Fairly good proposal,Very bad proposal,Fairly bad proposal,Fairly good proposal,Fairly good proposal,Very good proposal,Fairly bad proposal,Neither good nor bad proposal,Very bad proposal,Very bad proposal,Fairly good proposal,Neither good nor bad proposal,Very good proposal,Very good proposal,Neither good nor bad proposal,Fairly bad proposal,Trust somewhat,Trust somewhat,Trust somewhat,Trust somewhat,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Trust a lot,6.0,,3.0,,3.0,,1.0,2.0,4.0,-4.0,-4.0,,5.0,3.0,8.0,1.0,5.0,3.0,9.0,9.0,6.0,,8.0,,8.0,,,,,,,,,2418,Malå
1709,61-70,28.0,Voted,Women,Upper secondary school,Small town,Swedish background,Ensamstående/singel,Working-class home,Swedish,100 001 – 200 000,Social Democrats (S),Social Democrats (S),Somewhat interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Somewhat agree,Trust a lot,Bra,Bra,Fairly satisfied,Mycket stort förtroende,Yes,Ganska nära,,,,,Very well,Fairly good,Somewhat deteriorated,Privat,Tillsvidare-/fast anställning,"Deltid, minst 15 timmar",Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,,,,,,,,,,,,,,,,,Trust a lot,Trust a lot,Trust a lot,Trust somewhat,Trust somewhat,Inget förtroende alls,Trust somewhat,8.0,4.0,5.0,,3.0,1.0,3.0,4.0,,,4.0,,8.0,5.0,,1.0,6.0,5.0,5.0,,,,,,,,,,,,,,,2418,Malå
5743,71-104,28.0,Voted,Women,"Primary school, shorter than 9 years",,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2421,Storuman
4777,23-30,28.0,Did not vote,Men,"Primary school, 9/10 years",,Swedish background,,,,,Did not vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2421,Storuman
4211,71-104,28.0,Voted,Men,"Tertiary education, shorter than 2 years",Ren landsbygd,Swedish background,Widow/widower,Working-class home,Swedish,200 001 – 300 000,Social Democrats (S),Social Democrats (S),Somewhat interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Somewhat agree,Trust somewhat,Bra,Bra,Very satisfied,Mycket stort förtroende,Yes,Mycket nära,Fairly negative,Fairly negative,Andelen kvinnor i riksdagen är för låg,Quite fairly,Not very well,Fairly good,Neither improved nor deteriorated,Statlig,Tillsvidare-/fast anställning,Full time,Strongly agree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly agree,Fairly bad proposal,Very good proposal,Very bad proposal,Fairly bad proposal,Fairly good proposal,Very bad proposal,Very bad proposal,Very bad proposal,Very bad proposal,Very bad proposal,Neither good nor bad proposal,Fairly bad proposal,Very good proposal,Very good proposal,Neither good nor bad proposal,Very good proposal,Trust somewhat,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Trust somewhat,Inte särskilt stort förtroende,Inget förtroende alls,Trust somewhat,9.0,4.0,,,3.0,,4.0,0.0,,,-1.0,2.0,,,,,3.0,3.0,,,,,,,,,,,,,,,,2421,Storuman
6802,61-70,28.0,Voted,Women,Upper secondary school,Small town,Swedish background,Cohabitant,Annat,Swedish,300 001 – 400 000,Social Democrats (S),Social Democrats (S),Very interested,Flera gånger om dagen,Strongly agree,Trust somewhat,Very good job,Bra,Fairly satisfied,Mycket stort förtroende,Yes,Mycket nära,Fairly negative,Fairly negative,Andelen kvinnor i riksdagen är för låg,Quite fairly,Quite well,Fairly good,Deteriorated a lot,Kommunal,Tillsvidare-/fast anställning,"Deltid, minst 15 timmar",Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat agree,Very bad proposal,Very good proposal,Very bad proposal,Very bad proposal,Very bad proposal,Very good proposal,Very bad proposal,,Very bad proposal,Fairly good proposal,Very good proposal,Very good proposal,Very bad proposal,Very good proposal,Very bad proposal,Very good proposal,Trust somewhat,Trust somewhat,Trust somewhat,Trust somewhat,Trust somewhat,Inte särskilt stort förtroende,Trust somewhat,9.0,,1.0,4.0,-2.0,-4.0,2.0,-3.0,,3.0,-4.0,,9.0,2.0,,,7.0,4.0,,,,9.0,,9.0,7.0,,,,,,,,,2422,Sorsele
6739,71-104,28.0,Voted,Women,"Primary school, shorter than 9 years",,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425,Dorotea
2268,31-40,28.0,Voted,Men,"Tertiary education, shorter than 2 years",Larger town,Swedish background,Cohabitant,Working-class home,Swedish,600 001 – 700 000,Social Democrats (S),Left Party (V),Not very interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Strongly agree,Trust somewhat,Bra,Bra,Fairly satisfied,Ganska stort förtroende,Yes,Ganska nära,Fairly positive,Neither positive nor negative,Andelen kvinnor i riksdagen är för låg,Quite fairly,Quite well,Neither good nor bad,Somewhat deteriorated,Privat,Tillsvidare-/fast anställning,Full time,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Fairly bad proposal,Fairly good proposal,Very bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Very good proposal,Neither good nor bad proposal,Neither good nor bad proposal,Very bad proposal,Fairly bad proposal,Fairly good proposal,Fairly bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Fairly bad proposal,Fairly bad proposal,Trust somewhat,Trust somewhat,Trust somewhat,Trust somewhat,Trust somewhat,Inte särskilt stort förtroende,Trust somewhat,8.0,,1.0,4.0,0.0,-4.0,,-3.0,,3.0,-4.0,,8.0,2.0,9.0,1.0,5.0,3.0,9.0,8.0,7.0,8.0,,,,,,,,,,,,2460,Vännäs
6439,18-22,28.0,Voted,Men,"Primary school, 9/10 years",,Foreign background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460,Vännäs
3630,31-40,28.0,Voted,Men,Upper secondary school,,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460,Vännäs
4263,71-104,28.0,Voted,Men,Upper secondary school,,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460,Vännäs
6020,18-22,28.0,Voted,Women,Upper secondary school,,Swedish background,Cohabitant,Working-class home,Swedish,,Sweden Democrats (SD),,Somewhat interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Somewhat agree,Trust a lot,Dåligt,Bra,Fairly satisfied,,No,Ej svar - del av frågan (filter f32),Neither positive nor negative,Neither positive nor negative,Andelen kvinnor i riksdagen är för låg,Quite fairly,,,,,,,Strongly agree,Somewhat disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Strongly disagree,Fairly good proposal,Fairly good proposal,Fairly bad proposal,Very good proposal,Very good proposal,Fairly good proposal,Fairly bad proposal,Fairly good proposal,Fairly bad proposal,Fairly bad proposal,Neither good nor bad proposal,Fairly bad proposal,Very bad proposal,Neither good nor bad proposal,Fairly good proposal,Fairly bad proposal,Trust a lot,Trust a lot,Trust somewhat,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Inget förtroende alls,Trust somewhat,8.0,,7.0,4.0,,,,,,,,,5.0,2.0,8.0,,3.0,1.0,9.0,8.0,6.0,2.0,,9.0,9.0,,,,,,,,,2460,Vännäs
3620,41-50,28.0,Voted,Men,Upper secondary school,,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460,Vännäs
6515,31-40,28.0,Voted,Men,Upper secondary school,,Foreign background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460,Vännäs
3129,23-30,28.0,Voted,Women,Upper secondary school,,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460,Vännäs
4725,51-60,28.0,Voted,Women,Upper secondary school,Ren landsbygd,Swedish background,Cohabitant,Working-class home,Swedish,,Social Democrats (S),Social Democrats (S),Somewhat interested,En gång om dagen,Somewhat agree,Trust somewhat,Bra,Bra,Fairly satisfied,Ganska stort förtroende,Yes,Mycket nära,Fairly positive,Fairly positive,Andelen kvinnor i riksdagen är bra som den är,Not very fairly,Not very well,Neither good nor bad,Somewhat deteriorated,Kommunal,Tillsvidare-/fast anställning,Full time,Strongly agree,Strongly agree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Somewhat disagree,Somewhat agree,Fairly bad proposal,Fairly good proposal,Very bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Very good proposal,Fairly bad proposal,Very good proposal,Neither good nor bad proposal,Fairly bad proposal,Neither good nor bad proposal,Very good proposal,Fairly bad proposal,Fairly good proposal,Fairly bad proposal,Very good proposal,Inte särskilt stort förtroende,Trust somewhat,Trust somewhat,Inte särskilt stort förtroende,Trust somewhat,Inte särskilt stort förtroende,Trust somewhat,8.0,4.0,2.0,4.0,1.0,-4.0,3.0,-2.0,4.0,2.0,-4.0,,7.0,3.0,9.0,,5.0,4.0,8.0,,7.0,8.0,,,2.0,,,,,,,,,2460,Vännäs
