index,cell_id,age_group,gender,municipality,education_level,past_vote,prob,expected_N,party,expected_N_raked,prob_raked,vote_2026
4028,13280,31-40,Women,Göteborg,"Tertiary education, 2 years or longer",Centre Party (C),0.0710810237014631,1586.3933950716237,Centre Party (C),1429.8797166918748,0.0640681651525835,Centre Party (C)
4029,13327,71-104,Women,Göteborg,"Primary school, shorter than 9 years",Did not vote,0.5729998118696072,2643.190832173312,Did not vote,1868.380219276471,0.4050337573492751,Did not vote
4030,16627,23-30,Men,Kumla,Upper secondary school,Moderate Party (M),0.0897330607911953,27.41345007171017,Moderate Party (M),36.81599235101629,0.1205106132602824,Moderate Party (M)
4031,20665,51-60,Men,Strömsund,"Primary school, shorter than 9 years",Social Democrats (S),0.201791148524338,1.7354038773093066,Social Democrats (S),2.233544592380047,0.2597144874860519,Social Democrats (S)
4032,343,23-30,Men,Järfälla,"Tertiary education, shorter than 2 years",Left Party (V),0.0328624361445722,18.79402723108085,Left Party (V),53.894904938005766,0.0942383370134739,Left Party (V)
4033,1664,31-40,Men,Solna,"Tertiary education, shorter than 2 years",Moderate Party (M),0.1598277331543571,220.70611671285184,Moderate Party (M),262.3823789911251,0.1900082402716526,Moderate Party (M)
4034,19493,71-104,Men,Gävle,Upper secondary school,Moderate Party (M),0.121502039657564,374.6150886722014,Moderate Party (M),440.5415432053734,0.1428845171268076,Moderate Party (M)
4035,9412,23-30,Women,Malmö,Upper secondary school,Did not vote,0.5866986427508691,1768.4270489796695,Did not vote,1337.5224814017624,0.4437404556438731,Did not vote
4036,10645,31-40,Women,Falkenberg,"Tertiary education, 2 years or longer",Social Democrats (S),0.3232340444519792,284.0257548599542,Social Democrats (S),304.69996933157125,0.3467622275310928,Social Democrats (S)
4037,13311,61-70,Men,Göteborg,"Tertiary education, shorter than 2 years",Social Democrats (S),0.1953897193826109,859.3630637885994,Social Democrats (S),895.9884744265136,0.2037170829945235,Social Democrats (S)
4038,13427,23-30,Men,Kungälv,"Tertiary education, shorter than 2 years",Other party,0.0136692384845346,2.776222336208993,Other party,5.124243210944749,0.0252301487491125,Other party
4039,20605,61-70,Women,Krokom,"Tertiary education, 2 years or longer",Moderate Party (M),0.1183970534862164,19.63023146801468,Moderate Party (M),16.208650566660232,0.0977602567349833,Moderate Party (M)
4040,23183,41-50,Women,Haparanda,Upper secondary school,Did not vote,0.5350085439829645,83.78233798773223,Did not vote,58.29987955788091,0.3722853100758679,Did not vote
4041,14066,71-104,Women,Borås,Upper secondary school,Christian Democrats (KD),0.0464234559706578,164.21833315060513,Christian Democrats (KD),148.46705984357126,0.0419706733317044,Christian Democrats (KD)
4042,4257,23-30,Women,Söderköping,Upper secondary school,Moderate Party (M),0.1448882471223857,12.590788674935322,Moderate Party (M),15.632831870328843,0.1798944979324377,Moderate Party (M)
4043,19443,31-40,Men,Gävle,"Tertiary education, 2 years or longer",Sweden Democrats (SD),0.0554271381787724,74.78229483079974,Sweden Democrats (SD),143.89642580879962,0.1066531469083898,Sweden Democrats (SD)
4044,736,18-22,Men,Haninge,"Primary school, 9/10 years",Did not vote,0.797245278216869,1769.406170474519,Did not vote,1394.2477599089414,0.6282093177926202,Did not vote
4045,3190,18-22,Women,Katrineholm,"Primary school, 9/10 years",Did not vote,0.7559615738416253,557.2948722360462,Did not vote,423.6349552713418,0.5746540359079514,Did not vote
4046,19741,18-22,Men,Hudiksvall,"Primary school, 9/10 years",Did not vote,0.7038869029146586,668.6925577689257,Did not vote,536.7088499765324,0.5649566841858237,Did not vote
4047,3976,61-70,Men,Finspång,Upper secondary school,Sweden Democrats (SD),0.3228918137011964,242.2334386386376,Sweden Democrats (SD),293.39085001053604,0.3910835110777606,Sweden Democrats (SD)
4048,2913,51-60,Women,Gnesta,"Tertiary education, 2 years or longer",The Liberals (L),0.0399379214194688,7.608174030408812,The Liberals (L),4.077640163815023,0.0214049352431234,The Liberals (L)
4049,1505,31-40,Women,Nacka,"Tertiary education, 2 years or longer",Social Democrats (S),0.2582361336875062,959.011529675292,Social Democrats (S),1125.2709430805887,0.303005343210434,Social Democrats (S)
4050,18656,41-50,Men,Borlänge,"Tertiary education, shorter than 2 years",Left Party (V),0.0355755177682678,14.41875735147894,Left Party (V),20.983332292103107,0.0517723471307749,Left Party (V)
4051,9663,31-40,Men,Helsingborg,"Tertiary education, shorter than 2 years",Sweden Democrats (SD),0.1045841138964142,193.1041078983393,Sweden Democrats (SD),338.1738047469122,0.1831530571636222,Sweden Democrats (SD)
4052,13374,41-50,Women,Mölndal,"Tertiary education, 2 years or longer",Green Party (MP),0.1009971930977228,220.62836832197547,Green Party (MP),219.76834227402185,0.1006034984087992,Green Party (MP)
4053,3311,41-50,Women,Eskilstuna,"Tertiary education, shorter than 2 years",Sweden Democrats (SD),0.0595416241865707,49.27069401438732,Sweden Democrats (SD),80.3452424526307,0.0970939485832395,Sweden Democrats (SD)
4054,15564,71-104,Men,Sunne,"Primary school, 9/10 years",Moderate Party (M),0.0728834558392635,9.365524075345368,Moderate Party (M),13.77231078254923,0.1071775158175037,Moderate Party (M)
4055,15586,23-30,Men,Karlstad,"Primary school, 9/10 years",Centre Party (C),0.0198830303952724,4.328535717050819,Centre Party (C),4.318603124410132,0.0198374052568219,Centre Party (C)
4056,5078,41-50,Men,Jönköping,"Tertiary education, 2 years or longer",Moderate Party (M),0.211712620851546,473.6434753690788,Moderate Party (M),470.5374504851562,0.2103242671576775,Moderate Party (M)
4057,7758,61-70,Men,Svalöv,Upper secondary school,Sweden Democrats (SD),0.313904223411747,123.48992149018126,Sweden Democrats (SD),201.1550583746661,0.511324500189797,Sweden Democrats (SD)
4058,2609,71-104,Men,Uppsala,Upper secondary school,Other party,0.0124819941286868,53.90598804355998,Other party,75.13597440635218,0.0173978221238687,Other party
4059,22634,51-60,Women,Kiruna,Upper secondary school,Social Democrats (S),0.15937829036189,15.874077720044246,Social Democrats (S),26.62544158946875,0.267323710737638,Social Democrats (S)
4060,20755,51-60,Women,Åre,Upper secondary school,Social Democrats (S),0.3059312211962693,81.86719479212168,Social Democrats (S),82.56433628798266,0.3085363837368559,Social Democrats (S)
4061,4913,41-50,Men,Gislaved,"Primary school, 9/10 years",Did not vote,0.6928177054871457,149.99503323796705,Did not vote,101.35710242557673,0.4681621359149041,Did not vote
4062,16287,71-104,Men,Hallsberg,"Primary school, 9/10 years",Moderate Party (M),0.066146174607331,9.988072365706984,Moderate Party (M),12.58535072229295,0.0833466935251188,Moderate Party (M)
4063,15637,61-70,Men,Karlstad,"Tertiary education, shorter than 2 years",Social Democrats (S),0.2185249719790471,190.2915455993543,Social Democrats (S),226.9603327580065,0.2606342819912798,Social Democrats (S)
4064,13654,71-104,Women,Uddevalla,"Tertiary education, 2 years or longer",Centre Party (C),0.0788238919207243,60.69439677895778,Centre Party (C),46.21190182339674,0.0600154569135022,Centre Party (C)
4065,22117,18-22,Women,Skellefteå,"Primary school, 9/10 years",Moderate Party (M),0.0653436650683532,92.94482919322564,Moderate Party (M),107.16625332338332,0.0753418541362368,Moderate Party (M)
4066,7371,71-104,Women,Olofström,"Tertiary education, shorter than 2 years",Sweden Democrats (SD),0.114551653590346,13.413998635429524,Sweden Democrats (SD),23.22965405724377,0.1983745009158306,Sweden Democrats (SD)
4067,1437,41-50,Women,Södertälje,Upper secondary school,Moderate Party (M),0.0991320577037884,200.544152734764,Moderate Party (M),314.74241162763025,0.1555820126681316,Moderate Party (M)
4068,13339,18-22,Women,Mölndal,"Tertiary education, shorter than 2 years",Moderate Party (M),0.1799626355284674,83.68262552073735,Moderate Party (M),106.24815570591048,0.2284906574320655,Moderate Party (M)
4069,14347,41-50,Men,Lidköping,Upper secondary school,Centre Party (C),0.0268722782466394,32.03713012564356,Centre Party (C),59.66958657350092,0.0500499803501936,Centre Party (C)
4070,10771,71-104,Men,Varberg,Upper secondary school,Social Democrats (S),0.3845999485161998,853.2734457780408,Social Democrats (S),885.6196406709842,0.3991795008883909,Social Democrats (S)
4071,2597,61-70,Men,Uppsala,Upper secondary school,Left Party (V),0.0354877032553215,134.59066336613242,Left Party (V),245.21156019430703,0.0646552655682927,Left Party (V)
4072,9686,51-60,Men,Helsingborg,"Tertiary education, 2 years or longer",Did not vote,0.0947413659678778,177.2705698624963,Did not vote,116.03062356576976,0.0620119841621344,Did not vote
4073,5074,31-40,Women,Jönköping,Upper secondary school,Moderate Party (M),0.141238311095882,394.7187080196616,Moderate Party (M),437.364535904892,0.1564978480355286,Moderate Party (M)
4074,8329,61-70,Women,Kävlinge,Upper secondary school,Social Democrats (S),0.3328571900854064,234.0318903490493,Social Democrats (S),199.0516438839332,0.2831057372833639,Social Democrats (S)
4075,13269,23-30,Women,Göteborg,"Tertiary education, shorter than 2 years",Green Party (MP),0.0673793631698079,298.8746412123172,Green Party (MP),298.92088469313484,0.0673897884647597,Green Party (MP)
4076,14757,51-60,Men,Falköping,Postgraduate education,Sweden Democrats (SD),0.1027024967903587,0.9448629704713002,Sweden Democrats (SD),1.5947721210279389,0.1733447957639064,Sweden Democrats (SD)
4077,3224,41-50,Men,Katrineholm,Upper secondary school,Christian Democrats (KD),0.0850830742708778,76.42161731010249,Christian Democrats (KD),47.95397298672259,0.053388970147765,Christian Democrats (KD)
4078,7579,41-50,Women,Karlshamn,Upper secondary school,Sweden Democrats (SD),0.1458078076589612,80.996237154553,Sweden Democrats (SD),120.72199933198031,0.2173213309306576,Sweden Democrats (SD)
4079,4130,61-70,Men,Linköping,Postgraduate education,Other party,0.1,35.06,Other party,56.29908579178888,0.1605792521157697,Other party
4080,16371,71-104,Women,Degerfors,Upper secondary school,Christian Democrats (KD),0.0437310508151735,22.250358654760312,Christian Democrats (KD),14.47330729705771,0.0284459655995631,Christian Democrats (KD)
4081,20074,23-30,Men,Sundsvall,"Tertiary education, 2 years or longer",Social Democrats (S),0.2618389931236266,127.01809556427128,Social Democrats (S),152.6620087348888,0.3147021412799192,Social Democrats (S)
4082,6783,51-60,Women,Kalmar,"Tertiary education, shorter than 2 years",Social Democrats (S),0.2715035024011241,194.39650771920483,Social Democrats (S),200.8687732043727,0.280542979335716,Social Democrats (S)
4083,15119,23-30,Men,Hammarö,Upper secondary school,Christian Democrats (KD),0.0389981317489783,4.281994866037825,Christian Democrats (KD),3.158325896014614,0.0287643524227196,Christian Democrats (KD)
4084,19737,71-104,Women,Bollnäs,"Primary school, shorter than 9 years",Social Democrats (S),0.315689894382998,130.6956162745612,Social Democrats (S),172.22205213909794,0.4159952950219757,Social Democrats (S)
4085,18350,51-60,Women,Älvdalen,"Tertiary education, 2 years or longer",Sweden Democrats (SD),0.1127425501166502,9.233614854553656,Sweden Democrats (SD),15.581896608583143,0.190255147845948,Sweden Democrats (SD)
4086,2184,51-60,Women,Håbo,Upper secondary school,Sweden Democrats (SD),0.1419287617142458,108.7600101016266,Sweden Democrats (SD),196.61084015904865,0.2565716301175109,Sweden Democrats (SD)
4087,21980,31-40,Women,Umeå,"Tertiary education, 2 years or longer",Left Party (V),0.0583526292451188,276.13631211375133,Left Party (V),421.89389710175567,0.0891538601711161,Left Party (V)
4088,6939,51-60,Men,Oskarshamn,Upper secondary school,Social Democrats (S),0.2679516063825308,287.99438653994406,Social Democrats (S),252.53205158817383,0.2349572493377129,Social Democrats (S)
4089,5847,71-104,Women,Tingsryd,"Primary school, shorter than 9 years",Social Democrats (S),0.3062149889013215,96.54958600058669,Social Democrats (S),101.25138936572644,0.3211271467355739,Social Democrats (S)
4090,893,71-104,Men,Tyresö,Upper secondary school,Did not vote,0.1590014101186805,203.4741045288756,Did not vote,111.3692942109378,0.087027658209688,Did not vote
4091,9516,41-50,Women,Lund,"Tertiary education, 2 years or longer",Christian Democrats (KD),0.0371824378312272,148.96028243946256,Christian Democrats (KD),118.6535466846811,0.0296174795778246,Christian Democrats (KD)
4092,1361,51-60,Men,Stockholm,Upper secondary school,Did not vote,0.2288213124118306,4184.157872369011,Did not vote,2851.6219471842383,0.1559481970711669,Did not vote
4093,3431,18-22,Men,Trosa,"Primary school, 9/10 years",Did not vote,0.6882207065111074,228.28280834973432,Did not vote,163.9706715449077,0.4943342524718351,Did not vote
4094,5103,61-70,Men,Jönköping,"Tertiary education, shorter than 2 years",Centre Party (C),0.1395359825351294,155.21982697207795,Centre Party (C),115.43806686262732,0.1037738824726962,Centre Party (C)
4095,17008,61-70,Women,Lindesberg,Upper secondary school,Did not vote,0.2170586284095557,159.97220913784255,Did not vote,74.12849021140629,0.1005813978445132,Did not vote
4096,19347,18-22,Women,Ljusdal,Upper secondary school,Moderate Party (M),0.1146995705852178,41.02803639833241,Moderate Party (M),53.31049390734203,0.1490368853993347,Moderate Party (M)
4097,4882,18-22,Men,Gislaved,Upper secondary school,Moderate Party (M),0.1610229558065403,108.99643878544713,Moderate Party (M),126.37323026780004,0.1866940911032649,Moderate Party (M)
4098,18650,31-40,Women,Borlänge,"Tertiary education, shorter than 2 years",Green Party (MP),0.0609618522283036,29.09709206856935,Green Party (MP),27.6834391655607,0.0580000820564858,Green Party (MP)
4099,18623,18-22,Women,Borlänge,"Primary school, 9/10 years",Did not vote,0.7427953277753497,909.032922131473,Did not vote,678.7341164994253,0.5546119598785957,Did not vote
4100,15626,51-60,Men,Karlstad,Upper secondary school,Green Party (MP),0.0092677003650626,24.56033273745247,Green Party (MP),26.165244718148305,0.0098733046745965,Green Party (MP)
4101,1576,23-30,Women,Sundbyberg,"Tertiary education, shorter than 2 years",Centre Party (C),0.0703399169781313,29.887430724008016,Centre Party (C),28.825179537985985,0.0678399141868345,Centre Party (C)
4102,13642,61-70,Women,Uddevalla,"Tertiary education, 2 years or longer",Social Democrats (S),0.3015311776698252,219.3940848725649,Social Democrats (S),250.05596341432968,0.3436722971609808,Social Democrats (S)
4103,21094,71-104,Men,,Upper secondary school,Social Democrats (S),0.1,33.0,Social Democrats (S),33.0,0.1,Social Democrats (S)
4104,13476,61-70,Men,Kungälv,Upper secondary school,The Liberals (L),0.0429140078698864,56.87393462996052,The Liberals (L),49.87098988233299,0.0376299629384539,The Liberals (L)
4105,5440,71-104,Men,Vetlanda,Upper secondary school,Christian Democrats (KD),0.0404233575604867,33.61202181154476,Christian Democrats (KD),51.69989241993459,0.0621766595549423,Christian Democrats (KD)
4106,9666,31-40,Women,Helsingborg,"Primary school, 9/10 years",Sweden Democrats (SD),0.0609036335652111,32.8514199450749,Sweden Democrats (SD),68.78609561179769,0.127523351152758,Sweden Democrats (SD)
4107,13271,31-40,Men,Göteborg,Postgraduate education,The Liberals (L),0.1,97.26,The Liberals (L),60.41179509052332,0.0621137107654979,The Liberals (L)
4108,9718,71-104,Women,Helsingborg,Upper secondary school,Sweden Democrats (SD),0.1033379892517205,472.9573092072745,Sweden Democrats (SD),810.4616499425939,0.1770804164356305,Sweden Democrats (SD)
4109,1381,71-104,Men,Stockholm,"Primary school, 9/10 years",Did not vote,0.4718018495671349,1797.706587405654,Did not vote,1349.2540776212918,0.3541070460649533,Did not vote
4110,5074,31-40,Women,Jönköping,Upper secondary school,Social Democrats (S),0.1332945371735898,372.51824303903146,Social Democrats (S),602.8798897060982,0.215722578346906,Social Democrats (S)
4111,16779,18-22,Men,Karlskoga,Upper secondary school,Social Democrats (S),0.1384139851320284,102.34330060662184,Social Democrats (S),130.0972930327675,0.1759498147589498,Social Democrats (S)
4112,18692,71-104,Men,Borlänge,"Tertiary education, shorter than 2 years",Social Democrats (S),0.3152405012421198,129.31165360951752,Social Democrats (S),148.5456481711283,0.3621298102660368,Social Democrats (S)
