index,cell_id,age_group,gender,municipality,education_level,party,prob,expected_N,expected_N_raked,prob_raked,vote_2026
4156,11521,50-54,Women,Hjørring,H50 Vocational bachelors educations,Other - Right,0.0955601158542818,54.83886805999745,54.14034652606629,0.0943428989227408,Other - Right
4157,18616,80-84,Women,Nordfyns,H50 Vocational bachelors educations,V: Venstre,0.1973438604135526,12.496222688237676,14.578320643047334,0.230224936432473,Venstre (V)
4158,3477,40-44,Women,Copenhagen,H60 Bachelors programs,I: Liberal Alliance,0.0402737706668397,28.85387995481117,38.80630788719465,0.0541652057443683,Liberal Alliance (I)
4159,20388,70-74,Women,Randers,H50 Vocational bachelors educations,A: Socialdemokratiet,0.4074583188269481,207.99546103207035,201.8510345644111,0.3954215288592948,Socialdemokratiet (A)
4160,20458,30-34,Men,Rebild,H60 Bachelors programs,A: Socialdemokratiet,0.1692651285071739,3.3395871920134863,3.172462841051272,0.1607945232749022,Socialdemokratiet (A)
4161,5383,55-59,Men,Faxe,H1030 Primary school 10th grade,Did not vote,0.1101109391698133,17.726100043891474,56.700014105898354,0.3522089906230452,Did not vote
4162,8562,80-84,Women,Greve,H1030 Primary school 10th grade,Other - Right,0.0576698175723686,4.008122139460699,3.228459616621638,0.0464518471873166,Other - Right
4163,3401,80-84,Men,Copenhagen,H30 Vocational Education and Training (VET),Did not vote,0.0296720636651732,44.67212088389231,203.7862780903195,0.1353586822819728,Did not vote
4164,28152,40-44,Men,Viborg,"H2020 Upper secondary education, General (hhx, htx)",Æ: Danmarksdemokraterne,0.0662003199420792,2.30703268290829,3.931887094902294,0.1128255293421048,Danmarksdemokraterne (Æ)
4165,17172,20-24,Men,Mariagerfjord,H1020 Primary school 7th-9th grade,I: Liberal Alliance,0.2978186374580866,47.359789297418565,27.94881321036761,0.1757541068565512,Liberal Alliance (I)
4166,26976,50-54,Men,Varde,H1020 Primary school 7th-9th grade,V: Venstre,0.1708721961018766,31.871175645522644,33.80507335772757,0.1812404784895793,Venstre (V)
4167,5041,30-34,Men,Favrskov,H30 Vocational Education and Training (VET),I: Liberal Alliance,0.202047989800547,99.61032142409528,75.57522069816339,0.1532955742185057,Liberal Alliance (I)
4168,21356,35-39,Men,Roskilde,H50 Vocational bachelors educations,V: Venstre,0.1153036242825265,39.99166287930008,33.11955061476248,0.0954900083053893,Venstre (V)
4169,20761,35-39,Men,Ringkøbing-Skjern,H30 Vocational Education and Training (VET),I: Liberal Alliance,0.192423666816551,120.58222952916913,103.63414667210368,0.1653781207058086,Liberal Alliance (I)
4170,19151,50-54,Women,Næstved,H50 Vocational bachelors educations,F: SF - Socialistisk Folkeparti,0.2074887610117687,166.9514708207449,128.47105092705553,0.1596649556406445,Socialistisk Folkeparti (F)
4171,27754,65-69,Women,Vejle,H50 Vocational bachelors educations,Æ: Danmarksdemokraterne,0.0582796501225708,49.57962095908899,55.403189866433024,0.0651251150902185,Danmarksdemokraterne (Æ)
4172,7860,20-24,Women,Gladsaxe,"H2010 Upper secondary education, General (stx, hf, student courses)",I: Liberal Alliance,0.0970826662338515,89.39958918283303,72.32055588502139,0.0785358462271364,Liberal Alliance (I)
4173,1835,40-44,Men,Ballerup,"H2010 Upper secondary education, General (stx, hf, student courses)",Did not vote,0.1,3.1237623762376243,11.46485713484307,0.3670207830805546,Did not vote
4174,18435,65-69,Men,Nordfyns,H1030 Primary school 10th grade,Other - Right,0.0737194321957276,8.182856973725771,6.545193697413682,0.0589657089857088,Other - Right
4175,19750,55-59,Women,Odense,H30 Vocational Education and Training (VET),M: Moderaterne,0.1100966668050162,250.05168189580127,247.52054214601293,0.1089822169938547,Moderaterne (M)
4176,14098,65-69,Men,Jammerbugt,H30 Vocational Education and Training (VET),Other - Right,0.0848402145109515,54.73211918530503,54.77806508293541,0.0849114352104033,Other - Right
4177,3380,70-74,Men,Copenhagen,H30 Vocational Education and Training (VET),V: Venstre,0.0575069281831022,148.2399181758533,165.75918354347644,0.0643032024101391,Venstre (V)
4178,11632,30-34,Men,Holbæk,H50 Vocational bachelors educations,I: Liberal Alliance,0.104515275858566,24.911903756079063,23.134882207971284,0.0970599685835538,Liberal Alliance (I)
4179,5367,45-49,Men,Faxe,H40 Short cycle higher education,Did not vote,0.1,8.26441947565543,28.39134690366502,0.3435370988524682,Did not vote
4180,9138,65-69,Women,Guldborgsund,H30 Vocational Education and Training (VET),Other - Right,0.1348719784160039,114.54212898297378,122.5716601336706,0.1443266547142626,Other - Right
4181,16953,90-94,Women,Lyngby-Taarbæk,H50 Vocational bachelors educations,Did not vote,0.1,6.442020850040096,21.00601413717664,0.32607802157371,Did not vote
4182,20175,40-44,Men,Randers,H30 Vocational Education and Training (VET),Æ: Danmarksdemokraterne,0.0928751218427292,108.24022932895716,131.35802807646067,0.1127112621458399,Danmarksdemokraterne (Æ)
4183,8378,60-64,Men,Greve,H30 Vocational Education and Training (VET),I: Liberal Alliance,0.1110974615637402,94.8806178528596,72.82690366765235,0.0852743617623836,Liberal Alliance (I)
4184,3987,75-79,Men,Egedal,H30 Vocational Education and Training (VET),V: Venstre,0.1072949503891866,51.93932019374376,71.53291095210638,0.1477709007967502,Venstre (V)
4185,3349,55-59,Men,Copenhagen,H30 Vocational Education and Training (VET),M: Moderaterne,0.1437135301104203,598.9593026825206,695.7276477574073,0.1669320032376783,Moderaterne (M)
4186,21384,50-54,Men,Roskilde,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.2343558329191555,264.219275464127,217.55384574833408,0.1929647738059843,Socialdemokratiet (A)
4187,25707,75-79,Women,Sønderborg,H90 Not stated,V: Venstre,0.1,3.7226624405705233,3.82530608951728,0.1027572644736229,Venstre (V)
4188,7142,35-39,Men,Furesø,H60 Bachelors programs,I: Liberal Alliance,0.1781705266905964,7.980037679708489,8.92484607673354,0.1992652904594061,Liberal Alliance (I)
4189,20285,20-24,Women,Randers,"H2020 Upper secondary education, General (hhx, htx)",M: Moderaterne,0.0703979292913522,22.173947856330475,15.57124806371692,0.0494356542763627,Moderaterne (M)
4190,25390,70-74,Women,Syddjurs,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.4751782973528909,246.92262418838965,213.5624910647912,0.4109800032142259,Socialdemokratiet (A)
4191,23300,55-59,Women,Skive,"H2020 Upper secondary education, General (hhx, htx)",V: Venstre,0.1,7.041176470588235,5.9816668964659945,0.0849526626899932,Venstre (V)
4192,3310,35-39,Men,Copenhagen,H40 Short cycle higher education,F: SF - Socialistisk Folkeparti,0.1,93.0080621537286,64.83169147517339,0.0697054534562994,Socialistisk Folkeparti (F)
4193,27611,70-74,Men,Vejle,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.382703026407666,491.6181454026751,427.67984224936544,0.3329298796087415,Socialdemokratiet (A)
4194,7410,20-24,Men,Gentofte,H40 Short cycle higher education,M: Moderaterne,0.1,1.4707590759075908,1.7617866709744956,0.1197875777096472,Moderaterne (M)
4195,6285,60-64,Men,Frederiksberg,H1030 Primary school 10th grade,V: Venstre,0.1,19.75950215414074,16.29455841148937,0.0824644177994875,Venstre (V)
4196,640,35-39,Men,Aarhus,H1020 Primary school 7th-9th grade,Other - Right,0.1365492172102886,58.10350641231541,47.42103437081904,0.1114443090006879,Other - Right
4197,11088,60-64,Men,Hillerød,H40 Short cycle higher education,Did not vote,0.1,10.70931758530184,36.14312908772108,0.3374923640076399,Did not vote
4198,866,70-74,Women,Aarhus,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.4436657178639184,944.2026933059176,907.139582516794,0.4262503559176898,Socialdemokratiet (A)
4199,3502,55-59,Women,Copenhagen,"H2010 Upper secondary education, General (stx, hf, student courses)",A: Socialdemokratiet,0.1896545164860033,169.0084340451578,133.92020823329622,0.1502799104889899,Socialdemokratiet (A)
4200,22113,35-39,Women,Rødovre,H30 Vocational Education and Training (VET),Did not vote,0.0528405537977607,18.02244446489491,73.87401198387367,0.2165934655586724,Did not vote
4201,24509,65-69,Women,Stevns,H50 Vocational bachelors educations,F: SF - Socialistisk Folkeparti,0.2277437260001016,38.78440344676924,35.5257749060597,0.2086089156238114,Socialistisk Folkeparti (F)
4202,4869,80-84,Men,,H30 Vocational Education and Training (VET),V: Venstre,0.1,2.67479674796748,2.67479674796748,0.0999999999999999,Venstre (V)
4203,23591,50-54,Women,Slagelse,H70 Masters programs,F: SF - Socialistisk Folkeparti,0.1081592946511389,15.661593433313492,15.724516572338878,0.1085938431766897,Socialistisk Folkeparti (F)
4204,23564,40-44,Women,Slagelse,H1030 Primary school 10th grade,A: Socialdemokratiet,0.4166595354708363,54.115720459291445,36.27466974296392,0.2792938339577498,Socialdemokratiet (A)
4205,20698,80-84,Women,Rebild,H1020 Primary school 7th-9th grade,Æ: Danmarksdemokraterne,0.0837441325741149,23.27262775427974,54.3509559521676,0.1955762670569588,Danmarksdemokraterne (Æ)
4206,2598,50-54,Women,Bornholm,H50 Vocational bachelors educations,M: Moderaterne,0.0758603536083424,25.40448453650427,16.3835243253612,0.0489228563912362,Moderaterne (M)
4207,19130,40-44,Women,Næstved,H40 Short cycle higher education,Did not vote,0.0328562940059831,3.707013107815642,13.81532845903044,0.1224491202046498,Did not vote
4208,27375,25-29,Women,Vejen,H50 Vocational bachelors educations,A: Socialdemokratiet,0.1216516934237646,21.23902872683024,20.2654329211298,0.1160751870779676,Socialdemokratiet (A)
4209,6137,60-64,Women,Fredericia,H30 Vocational Education and Training (VET),M: Moderaterne,0.0296667507551612,21.69890401271639,20.284683904097,0.0277332284237678,Moderaterne (M)
4210,11531,55-59,Women,Hjørring,H50 Vocational bachelors educations,M: Moderaterne,0.0842920229521383,46.53387955974435,31.45745621453236,0.0569824103714986,Moderaterne (M)
4211,17176,20-24,Men,Mariagerfjord,H30 Vocational Education and Training (VET),Did not vote,0.1,24.00526932084309,85.74996049469328,0.3572130741321825,Did not vote
4212,11781,30-34,Women,Holbæk,H50 Vocational bachelors educations,A: Socialdemokratiet,0.2069292873387591,115.77377256798466,106.2898265327501,0.1899780716126073,Socialdemokratiet (A)
4213,1328,80-84,Men,Allerød,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.3472459198457752,69.85430420897511,55.66432970567636,0.2767075213206779,Socialdemokratiet (A)
4214,5366,45-49,Men,Faxe,H30 Vocational Education and Training (VET),Did not vote,0.0385418829642034,21.138562762217312,79.20882227232941,0.1444212263668716,Did not vote
4215,21855,55-59,Women,Rudersdal,H50 Vocational bachelors educations,M: Moderaterne,0.0592034520210811,28.74855524495015,49.11463195344106,0.1011444134014133,Moderaterne (M)
4216,23637,75-79,Women,Slagelse,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.4737222404016382,426.1466883886279,358.3944501733031,0.39840605713866,Socialdemokratiet (A)
4217,2068,80-84,Women,Ballerup,H30 Vocational Education and Training (VET),Did not vote,0.033951084852664,17.241524560017695,68.65044842612303,0.1351827787371925,Did not vote
4218,27563,45-49,Men,Vejle,H50 Vocational bachelors educations,F: SF - Socialistisk Folkeparti,0.1559405178505556,82.19029286652814,65.636283864102,0.1245324202965879,Socialistisk Folkeparti (F)
4219,6057,20-24,Women,Fredericia,"H2010 Upper secondary education, General (stx, hf, student courses)",Did not vote,0.0709270556311219,35.72619480940121,132.81999834462516,0.2636869518786754,Did not vote
4220,17962,45-49,Women,Morsø,H50 Vocational bachelors educations,Other - Left,0.1200768061462296,16.16748425611735,10.436643868372803,0.07751353536192,Other - Left
4221,20297,25-29,Women,Randers,H50 Vocational bachelors educations,Other - Left,0.1900612878237067,108.90558567020584,96.23390027598889,0.1679467486097588,Other - Left
4222,22411,50-54,Women,,H30 Vocational Education and Training (VET),F: SF - Socialistisk Folkeparti,0.1,4.919626168224299,4.919626168224299,0.1,Socialistisk Folkeparti (F)
4223,27405,40-44,Women,Vejen,H60 Bachelors programs,V: Venstre,0.2184908371240978,2.6323358225628364,2.7649395686830056,0.229497298855633,Venstre (V)
4224,5392,60-64,Men,Faxe,H1020 Primary school 7th-9th grade,Other - Right,0.1507660035262985,31.009388737288266,29.90759374522948,0.1454091347061709,Other - Right
4225,23589,50-54,Women,Slagelse,H50 Vocational bachelors educations,Did not vote,0.0245687131270381,16.67937231105539,79.14083033551461,0.116574432232086,Did not vote
4226,1864,55-59,Men,Ballerup,H1030 Primary school 10th grade,F: SF - Socialistisk Folkeparti,0.0406545436673812,5.261396833699746,3.41232803334646,0.0263668838188664,Socialistisk Folkeparti (F)
4227,19546,30-34,Men,Odense,H30 Vocational Education and Training (VET),I: Liberal Alliance,0.1530124120043209,280.0525999717269,224.38563961552856,0.1225976403724533,Liberal Alliance (I)
4228,20103,80-84,Women,Odsherred,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.431624872196129,146.44755048976242,123.9936964117276,0.3654466270542288,Socialdemokratiet (A)
4229,18760,80-84,Men,Nyborg,H50 Vocational bachelors educations,A: Socialdemokratiet,0.3138724008838692,25.17067249329477,24.28717666238928,0.3028554144409736,Socialdemokratiet (A)
4230,24344,60-64,Men,Stevns,H1020 Primary school 7th-9th grade,M: Moderaterne,0.0608912134284968,8.217182264727896,10.595042579168592,0.0785117061041033,Moderaterne (M)
4231,615,20-24,Men,Aarhus,H60 Bachelors programs,Æ: Danmarksdemokraterne,0.1,119.11620118010678,116.24199842759003,0.0975870597584195,Danmarksdemokraterne (Æ)
4232,19657,85-89,Men,Odense,H30 Vocational Education and Training (VET),Æ: Danmarksdemokraterne,0.0643098432827751,37.86768768466859,33.518821124727275,0.0569242609029786,Danmarksdemokraterne (Æ)
4233,10831,85-89,Men,Herning,H1020 Primary school 7th-9th grade,I: Liberal Alliance,0.1,27.725381961557417,21.665546398381995,0.0781433649080915,Liberal Alliance (I)
4234,23389,25-29,Men,Slagelse,H30 Vocational Education and Training (VET),V: Venstre,0.1390115579183445,111.33514116835008,123.8391457117906,0.1546238896005165,Venstre (V)
4235,7605,40-44,Women,Gentofte,H70 Masters programs,V: Venstre,0.1611355527126688,140.170492437592,154.806278893821,0.1779603886606416,Venstre (V)
4236,22978,40-44,Women,Skanderborg,H50 Vocational bachelors educations,A: Socialdemokratiet,0.2379399098226372,154.69587906797963,157.84680548086655,0.242786394105587,Socialdemokratiet (A)
4237,3325,45-49,Men,Copenhagen,H1020 Primary school 7th-9th grade,A: Socialdemokratiet,0.2113183214575009,140.31425275806689,120.11951530722206,0.1809043190557234,Socialdemokratiet (A)
4238,19689,25-29,Women,Odense,H30 Vocational Education and Training (VET),Did not vote,0.0406199553725764,35.47224926002707,137.86356295265543,0.1578702194380378,Did not vote
4239,11791,35-39,Women,Holbæk,H50 Vocational bachelors educations,F: SF - Socialistisk Folkeparti,0.3900971632763964,224.07394323560183,167.55039605951882,0.2916935957159974,Socialistisk Folkeparti (F)
4240,15122,55-59,Women,Kolding,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.2916637020624358,388.7912741350826,315.1270126055257,0.236402196322106,Socialdemokratiet (A)
4241,10337,60-64,Women,Helsingør,H30 Vocational Education and Training (VET),V: Venstre,0.1351969172128819,104.29247765966296,87.9529761536521,0.1140156174491857,Venstre (V)
4242,22753,75-79,Women,Silkeborg,H50 Vocational bachelors educations,V: Venstre,0.2060078022120346,97.7106388771326,95.02152000260357,0.2003382100816911,Venstre (V)
4243,22789,20-24,Men,Skanderborg,H1030 Primary school 10th grade,Other - Right,0.095557259264941,28.82418219180148,23.055813619016742,0.0764340977619544,Other - Right
4244,19578,45-49,Men,Odense,H50 Vocational bachelors educations,Other - Right,0.1308959652410379,121.52205633520067,104.55037338912906,0.1126151289222122,Other - Right
4245,23024,65-69,Women,Skanderborg,"H2010 Upper secondary education, General (stx, hf, student courses)",V: Venstre,0.0965890425144017,3.9947320052252566,3.5361243125297275,0.0855003191984799,Venstre (V)
4246,18408,50-54,Men,Nordfyns,H30 Vocational Education and Training (VET),Other - Right,0.1475377622536348,79.69981510231256,79.95292189435,0.1480063054950522,Other - Right
4247,19316,60-64,Men,Odder,H50 Vocational bachelors educations,A: Socialdemokratiet,0.3610356488469536,37.30716256773171,32.47911333670954,0.3143127740203703,Socialdemokratiet (A)
4248,6869,50-54,Men,Frederikssund,H30 Vocational Education and Training (VET),Other - Right,0.1575157516729924,121.9824759218,130.8536444504278,0.168971075631988,Other - Right
4249,24802,75-79,Women,Struer,H1020 Primary school 7th-9th grade,A: Socialdemokratiet,0.6098574669890715,159.7026750439906,127.1094545075191,0.4853935598446641,Socialdemokratiet (A)
